mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.010000514984130859,0.0008000850677490235,0.5836595533580933,0.9265831112466983,-1,balanced,gini,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",6,0.6006362201617675,0.9239763523647635,0.5761738015387651,0.9379030846915309,0.6194515683566778,0.9164427307269274,0.5614355231143553,0.9321807190029295,0.5605231143552311,0.922412669447341,0.0012649701770087998,0.0004000425445315194,0.0230415717094039,0.00756954562890611
0.015400886535644531,0.001200246810913086,0.606815418656006,0.9284740616074447,-1,balanced,entropy,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",1,0.6519530479384494,0.9406434356564344,0.5898599329256264,0.9264886011398862,0.5915121325705267,0.9337941205879413,0.5623479318734794,0.9283231540791499,0.63838199513382,0.913120996573812,0.0014967838720381205,0.00039992333879854,0.033261357831903676,0.0091222598579242
0.0718040943145752,0.0014000892639160155,0.5374171327533911,0.7274189545331181,-0.001,balanced,gini,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",20,0.5,0.5,0.5726967843756164,0.8595921657834218,0.5,0.5,0.5716747769667477,0.9301277992949004,0.5427818329278183,0.8473748075872685,0.004578460692217555,0.0004899013824479931,0.032399497358632325,0.1878237482112928
0.04640264511108398,0.0005999565124511719,0.562516108433087,0.6803113268605112,-0.001,balanced,entropy,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",11,0.6537778654566976,0.8340259724027598,0.5,0.5,0.5,0.5,0.5427818329278182,0.7047457669199065,0.6160786699107867,0.8627848949798897,0.0042711090323627335,0.0004898624411217046,0.06230782992593781,0.15655426303094336
0.046202659606933594,0.0008000850677490235,0.5374171327533911,0.7274189545331181,-0.00031622776601683794,balanced,gini,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",20,0.5,0.5,0.5726967843756164,0.8595921657834218,0.5,0.5,0.5716747769667477,0.9301277992949004,0.5427818329278183,0.8473748075872685,0.005913082566941896,0.0004000425445315194,0.032399497358632325,0.1878237482112928
0.046402597427368165,0.0010001182556152344,0.562516108433087,0.6803113268605112,-0.00031622776601683794,balanced,entropy,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",11,0.6537778654566976,0.8340259724027598,0.5,0.5,0.5,0.5,0.5427818329278182,0.7047457669199065,0.6160786699107867,0.8627848949798897,0.005885878168304004,9.536743164062499e-08,0.06230782992593781,0.15655426303094336
0.043602514266967776,0.0010000228881835937,0.5202751952728853,0.6618054521078504,-0.01,balanced,gini,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",28,0.5,0.5,0.5,0.5,0.5,0.5,0.5614355231143553,0.9321807190029295,0.5400446066504461,0.8768465415363226,0.0031370696201107637,1.1680077279964343e-07,0.025756384616458065,0.19894143263113748
0.04500250816345215,0.0009999752044677734,0.5339675349376911,0.6257966507770991,-0.01,balanced,entropy,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",22,0.5,0.5,0.5,0.5,0.5,0.5,0.5316301703163018,0.7158622573116837,0.63838199513382,0.913120996573812,0.005253897405076652,9.536743164062499e-08,0.05359178341860192,0.1662176195282305
0.04560256004333496,0.0006000518798828125,0.5204574897358784,0.6613076617508317,-0.0031622776601683794,balanced,gini,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",27,0.5,0.5,0.5,0.5,0.5,0.5,0.5614355231143553,0.9321807190029295,0.5409570154095702,0.874357589751229,0.006312268569049879,0.0004899403160383116,0.025898497114040693,0.19840512603490615
0.048402833938598636,0.0009999752044677734,0.5269188157019628,0.6152316401012959,-0.0031622776601683794,balanced,entropy,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",26,0.5,0.5,0.5,0.5,0.5,0.5,0.5316301703163018,0.7158622573116837,0.6031021897810219,0.8602959431947962,0.005462970607065141,9.536743164062499e-08,0.039988696172792756,0.14833612264863225
0.04940276145935059,0.0007999897003173828,0.5836595533580933,0.9265831112466983,-0.1,balanced,gini,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",6,0.6006362201617675,0.9239763523647635,0.5761738015387651,0.9379030846915309,0.6194515683566778,0.9164427307269274,0.5614355231143553,0.9321807190029295,0.5605231143552311,0.922412669447341,0.0046735081921460845,0.0003999948608169695,0.0230415717094039,0.00756954562890611
0.07540435791015625,0.001399993896484375,0.606815418656006,0.9284740616074447,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",1,0.6519530479384494,0.9406434356564344,0.5898599329256264,0.9264886011398862,0.5915121325705267,0.9337941205879413,0.5623479318734794,0.9283231540791499,0.63838199513382,0.913120996573812,0.0037204273463031135,0.0004899792418945042,0.033261357831903676,0.0091222598579242
0.05960326194763184,0.001200103759765625,0.5597528932524974,0.843294565101313,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",14,0.6006362201617675,0.9239763523647635,0.5761738015387651,0.9379030846915309,0.5,0.5,0.5614355231143553,0.9321807190029295,0.5605231143552311,0.922412669447341,0.007310614885684346,0.0003999948892390431,0.03322256159731604,0.1717392814669421
0.05100283622741699,0.0010000228881835937,0.606815418656006,0.9284740616074447,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",1,0.6519530479384494,0.9406434356564344,0.5898599329256264,0.9264886011398862,0.5915121325705267,0.9337941205879413,0.5623479318734794,0.9283231540791499,0.63838199513382,0.913120996573812,0.007720581743562777,1.1680077279964343e-07,0.033261357831903676,0.0091222598579242
0.04580254554748535,0.0006000995635986328,0.5312331179927965,0.6350265653706738,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",23,0.5,0.5,0.5,0.5,0.5,0.5,0.5541362530413625,0.8450534410844629,0.6021897810218978,0.830079385768906,0.0024001359957337757,0.0004899792418945042,0.04118791366562927,0.16544087241960675
0.04680266380310059,0.0009999752044677734,0.5386059162738457,0.6046048711455384,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",17,0.5,0.5,0.5,0.5,0.5,0.5,0.555758313057583,0.7002038954267837,0.6374695863746959,0.8228204603009087,0.002926014873600272,9.536743164062499e-08,0.0539114203058522,0.13385346763986025
0.04740266799926758,0.0010001659393310547,0.5886558738355837,0.6221091538805303,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",5,0.5,0.5,0.5,0.5,0.5,0.5,0.7585158150851582,0.802505399970207,0.6852189781021899,0.8080403694324445,0.0018547898080412493,1.5078914929239175e-07,0.11111559382531545,0.14956280212948447
0.05040283203125,0.0010001659393310547,0.5729785500181879,0.5981239758677193,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",10,0.5,0.5,0.5,0.5,0.5,0.5,0.6800486618004867,0.6825795099061521,0.6852189781021899,0.8080403694324445,0.005643042580808885,1.5078914929239175e-07,0.08947152102766107,0.12655636960438124
0.04660258293151855,0.0008000850677490235,0.5987833440018602,0.6164655643279209,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",4,0.5,0.5,0.5,0.5,0.5,0.5,0.7700729927007299,0.7832439545161131,0.7243511759935118,0.7990838671234917,0.0037203683888693204,0.00040004254453151935,0.12194720666836104,0.14272852481011838
0.04740266799926758,0.00040001869201660155,0.5831060201844642,0.59248038631511,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",8,0.5,0.5,0.5,0.5,0.5,0.5,0.6916058394160585,0.6633180644520582,0.7243511759935118,0.7990838671234917,0.007940175552766698,0.0004899208473093903,0.10239517139383662,0.12112872531728315
0.04440250396728516,0.0007999897003173828,0.5388692304981688,0.6316922389393713,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",16,0.5,0.5,0.5,0.5,0.5,0.5,0.5495742092457422,0.8393508863399374,0.6449716139497161,0.8191103083569193,0.0036111624079217296,0.0003999948608169695,0.056384737162155404,0.16141634612084793
0.04400248527526855,0.0008001327514648438,0.5532502381342814,0.6036803590049158,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",15,0.5,0.5,0.5,0.5,0.5,0.5,0.619728304947283,0.7015119916579771,0.6467964314679643,0.816889803366602,0.005762337507620066,0.0004000664041494148,0.06583204484846183,0.13211975328674147
0.04540262222290039,0.0008000373840332031,0.5804323680605673,0.6249081384378569,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",9,0.5,0.5,0.5,0.5,0.5,0.5,0.7173560421735604,0.8165003227568399,0.6852189781021899,0.8080403694324445,0.0041280285637447,0.000400018706226792,0.0991152781287425,0.1530039922781145
0.04600262641906738,0.0006000518798828125,0.5620206272982767,0.6007860991111773,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",13,0.5,0.5,0.5,0.5,0.5,0.5,0.6290551500405516,0.6962656412930136,0.6813665855636659,0.807664854262873,0.0047751876466825575,0.000489940339242533,0.0778015741837818,0.1283656306263577
0.0444025993347168,0.0008000373840332031,0.5312331179927965,0.6350265653706738,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",23,0.5,0.5,0.5,0.5,0.5,0.5,0.5541362530413625,0.8450534410844629,0.6021897810218978,0.830079385768906,0.005748383094950216,0.000400018706226792,0.04118791366562927,0.16544087241960675
0.04540252685546875,0.0008000373840332031,0.5386059162738457,0.6046048711455384,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",17,0.5,0.5,0.5,0.5,0.5,0.5,0.555758313057583,0.7002038954267837,0.6374695863746959,0.8228204603009087,0.00694590634463407,0.000400018706226792,0.0539114203058522,0.13385346763986025
0.045802640914916995,0.00019998550415039061,0.5312331179927965,0.6350265653706738,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",23,0.5,0.5,0.5,0.5,0.5,0.5,0.5541362530413625,0.8450534410844629,0.6021897810218978,0.830079385768906,0.0044002988153194105,0.0003999710083007812,0.04118791366562927,0.16544087241960675
0.04840288162231445,0.0006000041961669922,0.5386059162738457,0.6046048711455384,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",17,0.5,0.5,0.5,0.5,0.5,0.5,0.555758313057583,0.7002038954267837,0.6374695863746959,0.8228204603009087,0.004409361116378542,0.0004899013824479931,0.0539114203058522,0.13385346763986025
