mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0038002490997314452,0.007800436019897461,0.5882240943381382,1.0,manhattan,1,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",3,0.6196241862300256,1.0,0.5997238114026435,1.0,0.5978989938843953,1.0,0.559610705596107,1.0,0.5641727493917275,1.0,0.0016002178298705574,0.001166318478315723,0.022840320976076484,0.0
0.003400230407714844,0.008400392532348634,0.5882240943381382,1.0,manhattan,1,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",3,0.6196241862300256,1.0,0.5997238114026435,1.0,0.5978989938843953,1.0,0.559610705596107,1.0,0.5641727493917275,1.0,0.001019963783394754,0.0017436137118467454,0.022840320976076484,0.0
0.003000164031982422,0.009600591659545899,0.5173885456910097,0.5800461620504616,manhattan,4,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",24,0.5270270270270271,0.5776266123387662,0.5116886959952652,0.5817355764423559,0.4963503649635036,0.5748862613738628,0.5129764801297648,0.5814045508714434,0.5389294403892944,0.58457780922588,1.1680077279964343e-07,0.0007999897074229016,0.014500776180176188,0.0033974685605231212
0.003000307083129883,0.010600566864013672,0.5565631272886967,1.0,manhattan,4,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",9,0.5918573683172224,1.0,0.5314164529492996,1.0,0.560268297494575,1.0,0.550081103000811,1.0,0.5491686942416869,1.0,1.784161275279017e-07,0.0008000731730189359,0.019948214981693867,0.0
0.0034001350402832033,0.010600614547729491,0.525066613519383,0.5836576121299434,manhattan,7,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",19,0.5648303412901953,0.5735176482351765,0.5116886959952652,0.5821917808219178,0.5107762872361412,0.5675807419258075,0.5259529602595295,0.594325686478971,0.5120640713706407,0.6006722031878443,0.0004898430110735554,0.0004898235384771108,0.020665708748679474,0.012383354989302198
0.003200244903564453,0.011200618743896485,0.5247017124453439,1.0,manhattan,7,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",20,0.5648303412901953,1.0,0.5107762872361413,1.0,0.5107762872361412,1.0,0.5259529602595295,1.0,0.5111516626115166,1.0,0.0004000902282460696,0.0007484046984738268,0.02090209748969086,0.0
0.0036001682281494142,0.011200666427612305,0.5153852779114672,0.5427781414035467,manhattan,10,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",26,0.55314164529493,0.5269410558944106,0.49908759124087587,0.5445205479452057,0.5126011047543894,0.5374431306869314,0.49908759124087587,0.5439895848850488,0.5129764801297648,0.5609963876061372,0.0004898235152673564,0.0011663430164020187,0.01985552951754388,0.01109669939516775
0.004000282287597657,0.01520090103149414,0.5228398186750145,1.0,manhattan,10,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",21,0.580168672321957,1.0,0.4981751824817517,1.0,0.5126011047543894,1.0,0.5120640713706407,1.0,0.5111516626115166,1.0,0.0006324850929980568,0.002638344242451731,0.02917183605939038,0.0
0.0046002864837646484,0.01520085334777832,0.5126807259424608,0.5406507435991095,manhattan,13,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",34,0.5396281317814164,0.5303657134286572,0.49908759124087587,0.5445205479452057,0.5126011047543894,0.5374431306869314,0.5,0.5403601221510501,0.5120640713706407,0.5505642037837032,0.001200079921460192,0.0026383297796101555,0.014646373414522684,0.006773583476065622
0.0034001827239990234,0.014200830459594726,0.5126807259424608,1.0,manhattan,13,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",34,0.5396281317814164,1.0,0.49908759124087587,1.0,0.5126011047543894,1.0,0.5,1.0,0.5120640713706407,1.0,0.0004899987222241536,0.002785821524812881,0.014646373414522684,0.0
0.0034001827239990234,0.013800764083862304,0.5078194418375864,0.5183459970329498,manhattan,16,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",40,0.5135135135135135,0.5100458704129587,0.5,0.5308219178082193,0.5135135135135135,0.5102739726027398,0.5,0.520408163265306,0.5120640713706407,0.520180061075525,0.0004899987222241536,0.001833011881312326,0.006405530185609487,0.007711220396055755
0.003400278091430664,0.014200687408447266,0.5130459391645529,1.0,manhattan,16,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",32,0.5405405405405406,1.0,0.5,1.0,0.5126011047543894,1.0,0.5,1.0,0.5120640713706407,1.0,0.0004899208705145337,0.0029934880937735843,0.014818679213533222,0.0
0.003200197219848633,0.01580080986022949,0.5078191296895334,0.5197521616885931,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",41,0.5135135135135135,0.5102739726027398,0.5,0.5308219178082193,0.5126011047543894,0.5102739726027398,0.5,0.520408163265306,0.5129764801297648,0.5269827821639604,0.00074841743108988,0.0023152714499130567,0.0063899726491246246,0.008425245964004036
0.004000186920166016,0.018801021575927734,0.5078191296895334,1.0,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",41,0.5135135135135135,1.0,0.5,1.0,0.5126011047543894,1.0,0.5,1.0,0.5129764801297648,1.0,0.0008945756116496675,0.001600092657175442,0.0063899726491246246,0.0
0.0034001350402832033,0.01480088233947754,0.5027749268255597,0.511606560432392,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",50,0.5,0.5102739726027398,0.5,0.517123287671233,0.5,0.5034246575342466,0.5,0.5170068027210883,0.5138888888888888,0.5102040816326531,0.0004899403160383116,0.00074841743108988,0.005553416197961854,0.005104569880930785
0.0034001350402832033,0.014800834655761718,0.5052968721835199,1.0,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",47,0.5135135135135135,1.0,0.5,1.0,0.49908759124087587,1.0,0.5,1.0,0.5138888888888888,1.0,0.0004899403160383116,0.002135506508334495,0.006870109670085838,0.0
0.0036002635955810548,0.018000984191894533,0.5025926323625667,0.5116019010343863,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",71,0.5,0.5034246575342466,0.5,0.5205479452054795,0.5,0.5034246575342466,0.4990875912408759,0.5170068027210883,0.5138888888888888,0.5136054421768707,0.0008001446950382532,0.0034060504332009975,0.00565554903191036,0.007028420422610583
0.003800201416015625,0.017200946807861328,0.505479478794566,1.0,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",43,0.5135135135135135,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.0004000902282460696,0.002785746208173012,0.006712969691281455,0.0
0.004000186920166016,0.021201229095458983,0.5027749268255597,0.5061410865716149,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",50,0.5,0.5,0.5,0.5136986301369864,0.5,0.5,0.5,0.5136054421768707,0.5138888888888888,0.5034013605442177,0.0006325604992540681,0.004261654291843141,0.005553416197961854,0.0062572367161477255
0.004800176620483399,0.023201465606689453,0.5027749268255597,1.0,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",50,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.0009798806204745123,0.00474985237458647,0.005553416197961854,0.0
0.004400110244750977,0.021001291275024415,0.5027749268255597,0.5047805423539279,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",50,0.5,0.5034246575342466,0.5,0.5102739726027398,0.5,0.5,0.5,0.5068027210884353,0.5138888888888888,0.5034013605442177,0.0010198889675969553,0.00303332336083862,0.005553416197961854,0.0034888718531648965
0.0034001350402832033,0.018201160430908202,0.5027749268255597,1.0,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",50,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.000489940339242533,0.0021354305864486525,0.005553416197961854,0.0
0.0032001495361328124,0.016201019287109375,0.5,0.503415338738235,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",76,0.5,0.5,0.5,0.5102739726027398,0.5,0.5,0.5,0.5068027210884353,0.5,0.5,0.000400018706226792,0.0004000664041494148,0.0,0.004324553936869
0.003400230407714844,0.019201040267944336,0.5027749268255597,1.0,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",50,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.0004899597886342959,0.0027858146786717474,0.005553416197961854,0.0
0.003000211715698242,0.018601036071777342,0.5,0.5027350666293915,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",76,0.5,0.5,0.5,0.5102739726027398,0.5,0.5,0.5,0.5034013605442177,0.5,0.5,1.784161275279017e-07,0.002800188750856456,0.0,0.003993014381580751
0.0036002159118652343,0.020001220703125,0.5027749268255597,1.0,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",50,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.0004898624643296147,0.004147539564196599,0.005553416197961854,0.0
0.003600025177001953,0.021401262283325194,0.5,0.5020501351225423,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",76,0.5,0.5,0.5,0.5068493150684933,0.5,0.5,0.5,0.5034013605442177,0.5,0.5,0.0004899013824479931,0.0038264514512427387,0.0,0.002737411198773197
0.0036001682281494142,0.018401050567626955,0.5027749268255597,1.0,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",50,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.0007999777842735448,0.0028708136983188032,0.005553416197961854,0.0
0.0038001537322998047,0.021601343154907228,0.5,0.5020501351225423,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",76,0.5,0.5,0.5,0.5068493150684933,0.5,0.5,0.5,0.5034013605442177,0.5,0.5,0.0007483282192290589,0.0036662682918457827,0.0,0.002737411198773197
0.003200340270996094,0.0178009033203125,0.5027749268255597,1.0,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",50,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5138888888888888,1.0,0.00040004254453151935,0.0011662776063521886,0.005553416197961854,0.0
0.0034003257751464844,0.021001148223876952,0.5,0.5,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",76,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0004898819214545809,0.0035778759517496924,0.0,0.0
0.004400205612182617,0.021601200103759766,0.5,1.0,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",76,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0010198515665577998,0.0024981846582153664,0.0,0.0
0.003400278091430664,0.02060112953186035,0.5,0.5,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",76,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0004898235384771108,0.002800188750856456,0.0,0.0
0.003800201416015625,0.023601293563842773,0.5,1.0,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",76,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0007482772388520198,0.004587304099556366,0.0,0.0
0.0044001579284667965,0.0074004650115966795,0.6042890713543302,1.0,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",1,0.6358749260209113,1.0,0.5781712369303611,1.0,0.6114125073979089,1.0,0.6299675587996756,1.0,0.5659975669099757,1.0,0.0013565082936895163,0.0008000373982433936,0.027767525401143214,0.0
0.0044002532958984375,0.007800436019897461,0.6042890713543302,1.0,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",1,0.6358749260209113,1.0,0.5781712369303611,1.0,0.6114125073979089,1.0,0.6299675587996756,1.0,0.5659975669099757,1.0,0.0010198328566057833,0.0007483537202684933,0.027767525401143214,0.0
0.004000234603881836,0.009600496292114258,0.5365733909416531,0.5965291651106999,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",14,0.5945945945945945,0.5844759274072593,0.5116886959952652,0.6057081791820819,0.5107762872361412,0.5924657534246576,0.5398418491484185,0.5947818908585332,0.5259529602595295,0.6052140746809672,0.0006324851073777583,0.0012000322377445128,0.030911909666632768,0.008056385970701026
0.004000329971313476,0.009600448608398437,0.5828661301874629,1.0,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",7,0.6305730913395147,1.0,0.5332412704675479,1.0,0.5854705070033537,1.0,0.5917477696674777,1.0,0.5732968369829683,1.0,0.0006323343038502646,0.0008000969935623676,0.03136523707388933,0.0
0.004200077056884766,0.010600662231445313,0.5385475164664754,0.5825760748755056,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",12,0.5783438548037089,0.5730614438556145,0.5252022095087788,0.571005399460054,0.5233773919905307,0.5847040295970404,0.5259529602595295,0.5909243259347533,0.5398418491484185,0.593185175530066,0.0004001379119606201,0.000800061231219776,0.02075319267121599,0.009068442388394332
0.004800224304199218,0.013200712203979493,0.5380003209294434,1.0,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",13,0.5783438548037089,1.0,0.5242898007496547,1.0,0.5233773919905307,1.0,0.5259529602595295,1.0,0.5380170316301703,1.0,0.0011661631026401986,0.001939226493473652,0.020860431132947093,0.0
0.005400371551513672,0.016200971603393555,0.5129333952620072,0.5496321158700457,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",33,0.5252022095087788,0.5372150284971503,0.49908759124087587,0.5547945205479453,0.5135135135135135,0.5545664183581642,0.5138888888888888,0.5439895848850488,0.5129764801297648,0.5575950270619195,0.000490018183218949,0.0007482772388520198,0.00829113874584723,0.007751489308450227
0.0044001579284667965,0.01240077018737793,0.5307990737815486,1.0,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",17,0.5783438548037088,1.0,0.4981751824817517,1.0,0.5116886959952652,1.0,0.5398418491484185,1.0,0.5259529602595295,1.0,0.0007999420166015626,0.0011999130249023436,0.027559769312826464,0.0
0.004200172424316406,0.013600873947143554,0.515202983448474,0.54998838551519,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",28,0.5522292365358058,0.5436081391860815,0.49908759124087587,0.5547945205479453,0.5135135135135135,0.5436081391860814,0.49908759124087587,0.5437614826952678,0.5120640713706407,0.564169645960574,0.0007484046832832702,0.0013565996987942963,0.01951360170543505,0.008299355239316485
0.004200410842895508,0.014200687408447266,0.5150203768374281,1.0,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",29,0.5522292365358058,1.0,0.49908759124087587,1.0,0.5126011047543894,1.0,0.49908759124087587,1.0,0.5120640713706407,1.0,0.000748404713664383,0.0011663021258031348,0.019532816872482244,0.0
0.003800201416015625,0.01480088233947754,0.505479478794566,0.527226809631962,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",43,0.5135135135135135,0.5136986301369864,0.5,0.541095890410959,0.5,0.523744500549945,0.5,0.5238095238095237,0.5138888888888888,0.5337855032523957,0.0007484046832832703,0.002315230257016822,0.006712969691281455,0.009404082337413636
0.004600334167480469,0.013800764083862304,0.5153852779114672,1.0,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",26,0.55314164529493,1.0,0.49908759124087587,1.0,0.5126011047543894,1.0,0.5,1.0,0.5120640713706407,1.0,0.0004899208473093903,0.0013268197521625268,0.01973603231322008,0.0
0.004000186920166016,0.014400863647460937,0.505114577720527,0.523039957908971,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",49,0.5135135135135135,0.5100458704129587,0.5,0.541095890410959,0.49908759124087587,0.5166670832916709,0.4990875912408759,0.5238095238095237,0.5138888888888888,0.5235814216197427,1.5078914929239175e-07,0.0014966819199653952,0.007018738035645582,0.010357238569074029
0.0036002159118652343,0.01480088233947754,0.5134105280905389,1.0,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",30,0.5405405405405406,1.0,0.5,1.0,0.5126011047543894,1.0,0.5,1.0,0.5138888888888888,1.0,0.0004899597886342959,0.0016002178227660971,0.014812483942906508,0.0
